Country,Zone,Region,Territory,Product Category,Order Priority,Delivery Mode,Processing Time (days),Financial Year,Financial Month,Qty
India,Central,Uttar Pradesh,Noida,Air Conditioners,Medium,Rail,2,2013,11,52
India,North-Eastern,Assam,Guwahati,Air Conditioners,Express,Air,2,2013,11,22
India,Southern,Kerala,Thrissur,Water Dispensers,Medium,Rail,5,2013,11,42
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Low,Road,1,2013,11,7
India,Eastern,Bihar,Patna,Refrigerators,High,Air,5,2013,11,30
India,Central,Uttar Pradesh,Agra ,Refrigerators,Express,Air,0,2013,11,79
India,North-Eastern,Manipur,Imphal,Water Dispensers,Express,Air,2,2013,11,23
India,Western,Gujarat,Gandhinagar,Water Dispensers,High,Air,2,2013,11,45
India,Eastern,Bihar,Patna,Air Coolers,Express,Air,2,2013,11,51
India,Western,Gujarat,Rajkot,Air Coolers,Low,Road,3,2013,11,35
India,Western,Maharashtra,Nagpur,Air Conditioners,Medium,Rail,1,2013,11,61
India,North-Eastern,Arunachal Pradesh,Itanagar,Air Coolers,Medium,Rail,5,2013,11,5
India,Western,Gujarat,Rajkot,Refrigerators,High,Air,4,2013,11,69
India,Central,Uttar Pradesh,Lucknow,Water Dispensers,Low,Road,3,2013,11,58
India,Central,Chhattisgarh,Raipur,Air Purifiers,Medium,Rail,5,2013,11,58
India,Eastern,West Bengal,Siliguri,Refrigerators,Express,Air,1,2013,11,69
India,Eastern,West Bengal,Siliguri,Air Coolers,Express,Air,4,2013,11,22
India,North-Eastern,Tripura,Agartala,Refrigerators,High,Air,4,2013,11,39
India,Central,Madhya Pradesh,Jabalpur,Air Conditioners,Medium,Rail,3,2013,11,74
India,Western,Goa,Panjim,Refrigerators,Medium,Rail,4,2013,11,81
India,Northern,Rajasthan,Jodhpur,Water Dispensers,Medium,Rail,0,2013,11,57
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Refrigerators,Low,Road,1,2013,11,14
India,Eastern,Jharkhand,Jamshedpur,Air Conditioners,High,Air,1,2013,11,81
India,Southern,Kerala,Kochi,Air Coolers,Express,Air,5,2013,11,80
India,Central,Uttar Pradesh,Kanpur,Air Conditioners,Express,Air,4,2013,11,52
India,Western,Goa,Panjim,Air Conditioners,Express,Air,0,2013,11,80
India,North-Eastern,Nagaland,Kohima,Air Conditioners,Express,Air,5,2013,11,25
India,Southern,Andhra Pradesh,Hyderabad,Air Purifiers,Low,Road,3,2013,11,11
India,North-Eastern,Mizoram,Aizawl,Air Purifiers,Express,Air,1,2013,11,69
India,Northern,Delhi,New Delhi,Water Dispensers,High,Air,5,2013,11,48
India,Western,Gujarat,Surat,Air Purifiers,Express,Air,5,2013,11,34
India,Southern,Kerala,Malappuram,Refrigerators,Express,Air,4,2013,11,80
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Purifiers,Low,Road,5,2013,11,15
India,Southern,Kerala,Malappuram,Refrigerators,Express,Air,4,2013,11,4
India,Southern,Andhra Pradesh,Vijayawada,Water Dispensers,High,Air,2,2013,11,62
India,Southern,Tamil Nadu,Chennai,Water Dispensers,Medium,Rail,5,2013,11,30
India,Southern,Tamil Nadu,Chennai,Refrigerators,Medium,Rail,1,2013,11,82
India,Northern,Rajasthan,Bikaner,Air Conditioners,Medium,Rail,0,2013,11,4
India,Southern,Puducherry,Puducherry,Water Dispensers,Medium,Rail,2,2013,11,34
India,Southern,Kerala,Thrissur,Water Dispensers,Low,Road,2,2013,11,12
India,Western,Maharashtra,Pune,Air Coolers,High,Air,3,2013,11,64
India,Southern,Kerala,Thrissur,Air Coolers,Express,Air,4,2013,11,43
India,Southern,Karnataka,Belgaum,Refrigerators,Medium,Rail,1,2013,12,65
India,Central,Madhya Pradesh,Jabalpur,Air Coolers,Medium,Rail,1,2013,12,20
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Medium,Rail,3,2013,12,25
India,Eastern,Jharkhand,Dhanbad,Refrigerators,Express,Air,2,2013,12,75
India,North-Eastern,Assam,Guwahati,Water Dispensers,Medium,Rail,2,2013,12,25
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Medium,Rail,1,2013,12,68
India,Western,Maharashtra,Nagpur,Refrigerators,Medium,Rail,5,2013,12,16
India,North-Eastern,Manipur,Imphal,Refrigerators,High,Air,4,2013,12,6
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Coolers,High,Air,1,2013,12,38
India,Southern,Andhra Pradesh,Vijayawada,Refrigerators,High,Air,0,2013,12,77
India,Northern,Jammu and Kashmir,Srinagar ,Air Coolers,High,Air,0,2013,12,23
India,Eastern,Jharkhand,Ranchi,Air Conditioners,High,Air,0,2013,12,52
India,Southern,Andhra Pradesh,Vijayawada,Air Coolers,Express,Air,5,2013,12,17
India,Southern,Karnataka,Mysore,Air Conditioners,Low,Road,3,2013,12,68
India,Southern,Kerala,Thrissur,Refrigerators,Medium,Rail,2,2013,12,24
India,Central,Chhattisgarh,Bilaspur,Air Coolers,High,Air,4,2013,12,42
India,Western,Maharashtra,Aurangabad ,Refrigerators,Medium,Rail,4,2013,12,32
India,Southern,Andhra Pradesh,Tirupati,Air Coolers,Low,Road,5,2013,12,17
India,Southern,Kerala,Kozhikode,Refrigerators,Express,Air,3,2013,12,77
India,Eastern,West Bengal,Durgapur,Refrigerators,High,Air,0,2013,12,20
India,Northern,Rajasthan,Jaipur,Air Purifiers,Low,Road,4,2013,12,33
India,North-Eastern,Arunachal Pradesh,Tawang,Refrigerators,Low,Road,0,2013,12,16
India,Western,Gujarat,Vadodara,Air Conditioners,Medium,Rail,4,2013,12,32
India,Northern,Punjab,Ludhiana,Air Coolers,Medium,Rail,3,2013,12,50
India,Northern,Chandigarh,Chandigarh,Refrigerators,Low,Road,2,2013,12,32
India,Southern,Kerala,Thiruvananthapuram,Air Purifiers,Express,Air,1,2013,12,5
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,Express,Air,0,2013,12,70
India,Western,Gujarat,Surat,Air Conditioners,Express,Air,3,2013,12,79
India,Central,Uttar Pradesh,Agra ,Refrigerators,Medium,Rail,2,2013,12,81
India,Central,Madhya Pradesh,Bhopal,Air Coolers,Medium,Rail,0,2013,12,71
India,Southern,Karnataka,Mangalore,Air Conditioners,Medium,Rail,2,2013,12,50
India,Western,Gujarat,Rajkot,Refrigerators,High,Air,2,2013,12,53
India,Southern,Karnataka,Mangalore,Water Dispensers,Low,Road,2,2013,12,57
India,Southern,Kerala,Kozhikode,Air Conditioners,Express,Air,5,2013,12,76
India,North-Eastern,Nagaland,Kohima,Air Conditioners,Medium,Rail,2,2013,12,7
India,Western,Maharashtra,Pune,Refrigerators,Low,Road,5,2013,12,80
India,Central,Madhya Pradesh,Jabalpur,Air Conditioners,Express,Air,0,2013,12,77
India,Eastern,West Bengal,Asansol,Refrigerators,Low,Road,1,2013,12,15
India,Central,Uttarakhand,Kashipur ,Air Conditioners,Medium,Rail,1,2013,12,71
India,Northern,Rajasthan,Ajmer,Refrigerators,Medium,Rail,0,2013,12,76
India,Central,Madhya Pradesh,Bhopal,Air Conditioners,Medium,Rail,3,2013,12,63
India,Northern,Rajasthan,Ajmer,Refrigerators,Express,Air,0,2013,12,67
India,Eastern,Jharkhand,Ranchi,Air Coolers,High,Air,4,2013,12,38
India,Southern,Kerala,Thrissur,Air Conditioners,Low,Road,5,2013,12,11
India,Western,Maharashtra,Mumbai,Air Conditioners,Express,Air,1,2013,12,61
India,Southern,Kerala,Thrissur,Air Conditioners,High,Air,1,2013,12,11
India,Northern,Haryana,Sonipat,Refrigerators,High,Air,2,2013,12,68
India,Northern,Delhi,New Delhi,Air Purifiers,High,Air,3,2013,12,70
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Low,Road,0,2013,12,45
India,Central,Uttar Pradesh,Lucknow,Refrigerators,Low,Road,1,2013,12,66
India,Northern,Rajasthan,Jodhpur,Air Conditioners,Low,Road,3,2013,12,38
India,Eastern,Odisha,Rourkela,Air Conditioners,High,Air,4,2013,12,52
India,North-Eastern,Tripura,Agartala,Refrigerators,Express,Air,0,2013,12,60
India,Northern,Haryana,Panipat ,Air Conditioners,Medium,Rail,3,2013,12,34
India,Northern,Rajasthan,Udaipur ,Air Conditioners,Medium,Rail,3,2013,12,72
India,Northern,Punjab,Jalandhar,Refrigerators,Medium,Rail,3,2013,12,25
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Purifiers,Low,Road,2,2013,12,32
India,Southern,Andhra Pradesh,Vijayawada,Air Purifiers,High,Air,4,2013,12,26
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Refrigerators,Low,Road,4,2013,12,22
India,Central,Uttarakhand,Roorkee,Air Coolers,Medium,Rail,1,2013,12,48
India,Central,Uttar Pradesh,Kanpur,Refrigerators,Express,Air,2,2013,12,40
India,Northern,Haryana,Gurgaon,Refrigerators,Medium,Rail,4,2013,12,26
India,Southern,Kerala,Kochi,Air Conditioners,Medium,Rail,4,2013,12,32
India,Central,Uttar Pradesh,Kanpur,Air Conditioners,High,Air,2,2013,12,10
India,Northern,Punjab,Ludhiana,Air Conditioners,Low,Road,1,2013,12,23
India,Southern,Kerala,Kozhikode,Air Conditioners,Express,Air,3,2013,12,25
India,Western,Gujarat,Gandhinagar,Air Conditioners,Medium,Rail,1,2013,12,21
India,Northern,Rajasthan,Bikaner,Air Conditioners,Express,Air,4,2013,12,66
India,North-Eastern,Mizoram,Aizawl,Air Coolers,Medium,Rail,2,2013,12,67
India,Southern,Kerala,Kozhikode,Refrigerators,Express,Air,0,2013,12,77
India,Southern,Karnataka,Bengaluru,Water Dispensers,Medium,Rail,5,2013,12,63
India,North-Eastern,Assam,Dispur,Air Conditioners,Express,Air,2,2013,12,13
India,Northern,Rajasthan,Bikaner,Refrigerators,Low,Road,1,2013,12,82
India,Central,Uttar Pradesh,Noida,Air Purifiers,Express,Air,2,2013,12,48
India,North-Eastern,Arunachal Pradesh,Itanagar,Water Dispensers,Low,Road,5,2013,12,27
India,Central,Chhattisgarh,Bilaspur,Air Coolers,High,Air,5,2013,12,56
India,Central,Uttarakhand,Dehradun,Air Purifiers,High,Air,1,2013,12,39
India,Central,Uttar Pradesh,Varanasi,Water Dispensers,Medium,Rail,3,2013,12,19
India,Western,Gujarat,Vadodara,Air Coolers,Low,Road,4,2013,12,81
India,Northern,Haryana,Sonipat,Water Dispensers,High,Air,1,2013,12,66
India,Eastern,West Bengal,Durgapur,Air Conditioners,Express,Air,0,2013,12,45
India,Central,Uttarakhand,Kashipur ,Air Conditioners,Medium,Rail,2,2014,1,47
India,Central,Uttar Pradesh,Allahabad,Air Conditioners,Express,Air,4,2014,1,67
India,Southern,Kerala,Thrissur,Air Purifiers,Low,Road,1,2014,1,55
India,Central,Uttar Pradesh,Noida,Air Coolers,Medium,Rail,3,2014,1,4
India,Central,Uttar Pradesh,Kanpur,Air Coolers,High,Air,5,2014,1,39
India,Southern,Kerala,Thiruvananthapuram,Refrigerators,Medium,Rail,3,2014,1,70
India,North-Eastern,Tripura,Agartala,Air Conditioners,Medium,Rail,2,2014,1,68
India,Western,Gujarat,Surat,Air Conditioners,Low,Road,0,2014,1,61
India,North-Eastern,Nagaland,Kohima,Air Coolers,Medium,Rail,0,2014,1,80
India,Northern,Rajasthan,Jodhpur,Air Purifiers,High,Air,2,2014,1,21
India,Eastern,Odisha,Cuttack,Refrigerators,Express,Air,3,2014,1,11
India,Southern,Tamil Nadu,Vellore,Refrigerators,Medium,Rail,1,2014,1,11
India,Western,Gujarat,Gandhinagar,Refrigerators,Express,Air,1,2014,1,32
India,Southern,Kerala,Malappuram,Refrigerators,High,Air,3,2014,1,17
India,North-Eastern,Arunachal Pradesh,Itanagar,Refrigerators,Express,Air,1,2014,1,52
India,Western,Gujarat,Surat,Refrigerators,High,Air,2,2014,1,52
India,Central,Uttar Pradesh,Noida,Refrigerators,Express,Air,2,2014,1,33
India,Southern,Tamil Nadu,Coimbatore,Water Dispensers,Medium,Rail,4,2014,1,70
India,Southern,Karnataka,Mysore,Refrigerators,Low,Road,2,2014,1,46
India,Northern,Haryana,Gurgaon,Air Conditioners,Low,Road,3,2014,1,38
India,Central,Uttarakhand,Haridwar,Refrigerators,Low,Road,4,2014,1,14
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Refrigerators,Medium,Rail,0,2014,1,51
India,Eastern,Odisha,Cuttack,Air Conditioners,High,Air,5,2014,1,51
India,Southern,Andhra Pradesh,Visakhapatnam,Water Dispensers,High,Air,0,2014,1,22
India,Eastern,Bihar,Darbhanga ,Water Dispensers,Express,Air,0,2014,1,63
India,Western,Goa,Panjim,Water Dispensers,High,Air,3,2014,1,82
India,Central,Uttarakhand,Roorkee,Air Conditioners,Low,Road,5,2014,1,22
India,North-Eastern,Manipur,Imphal,Water Dispensers,Medium,Rail,4,2014,1,66
India,Southern,Telangana,Nizamabad,Air Coolers,Medium,Rail,4,2014,1,28
India,Central,Uttar Pradesh,Agra ,Air Purifiers,Medium,Rail,4,2014,1,80
India,Southern,Kerala,Kozhikode,Air Coolers,Express,Air,5,2014,1,52
India,Southern,Kerala,Thiruvananthapuram,Air Coolers,Medium,Rail,5,2014,1,30
India,Central,Chhattisgarh,Bilaspur,Refrigerators,High,Air,0,2014,1,64
India,North-Eastern,Tripura,Agartala,Air Purifiers,Medium,Rail,2,2014,1,13
India,Central,Madhya Pradesh,Indore,Air Conditioners,Medium,Rail,3,2014,1,75
India,Northern,Jammu and Kashmir,Jammu,Air Coolers,Express,Air,3,2014,1,29
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,Low,Road,3,2014,1,71
India,Northern,Chandigarh,Chandigarh,Refrigerators,Express,Air,0,2014,1,55
India,North-Eastern,Assam,Dispur,Air Conditioners,High,Air,2,2014,1,31
India,Central,Uttar Pradesh,Agra ,Water Dispensers,Medium,Rail,5,2014,1,24
India,Southern,Telangana,Nizamabad,Refrigerators,Low,Road,3,2014,1,23
India,Eastern,Bihar,Darbhanga ,Refrigerators,Low,Road,4,2014,1,4
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,Medium,Rail,2,2014,1,32
India,North-Eastern,Tripura,Agartala,Refrigerators,Express,Air,4,2014,1,48
India,Southern,Tamil Nadu,Vellore,Air Coolers,Express,Air,4,2014,1,26
India,Eastern,West Bengal,Durgapur,Air Conditioners,Low,Road,5,2014,1,4
India,Southern,Kerala,Kozhikode,Refrigerators,Low,Road,1,2014,1,66
India,Northern,Rajasthan,Ajmer,Air Conditioners,Low,Road,5,2014,1,71
India,Western,Gujarat,Surat,Air Conditioners,Express,Air,1,2014,1,37
India,Northern,Rajasthan,Bikaner,Refrigerators,Express,Air,5,2014,1,35
India,Central,Madhya Pradesh,Indore,Air Conditioners,Low,Road,2,2014,1,13
India,Eastern,West Bengal,Asansol,Refrigerators,High,Air,2,2014,1,19
India,Eastern,West Bengal,Asansol,Air Coolers,Express,Air,5,2014,1,28
India,Central,Uttar Pradesh,Agra ,Air Coolers,Express,Air,4,2014,1,59
India,Central,Chhattisgarh,Bilaspur,Air Coolers,Express,Air,2,2014,1,17
India,Eastern,Odisha,Puri ,Air Conditioners,Express,Air,5,2014,1,80
India,Eastern,West Bengal,Asansol,Air Coolers,Express,Air,5,2014,1,16
India,Eastern,Jharkhand,Jamshedpur,Refrigerators,High,Air,3,2014,1,32
India,Northern,Chandigarh,Chandigarh,Air Coolers,Medium,Rail,1,2014,1,66
India,Southern,Andhra Pradesh,Vijayawada,Refrigerators,Low,Road,1,2014,1,43
India,Northern,Ladakh,Leh,Air Coolers,Medium,Rail,5,2014,1,85
India,Northern,Haryana,Sonipat,Refrigerators,High,Air,4,2014,1,11
India,Western,Maharashtra,Nagpur,Air Conditioners,Medium,Rail,1,2014,1,22
India,Southern,Kerala,Kochi,Air Conditioners,Express,Air,2,2014,1,29
India,Central,Uttar Pradesh,Varanasi,Refrigerators,Low,Road,0,2014,1,6
India,Eastern,Bihar,Patna,Air Coolers,High,Air,3,2014,1,15
India,Eastern,Odisha,Rourkela,Refrigerators,High,Air,0,2014,1,34
India,Southern,Kerala,Malappuram,Water Dispensers,High,Air,5,2014,1,63
India,Southern,Telangana,Warangal,Air Coolers,Low,Road,1,2014,1,75
India,Western,Gujarat,Gandhinagar,Air Coolers,Low,Road,5,2014,1,57
India,Southern,Andhra Pradesh,Tirupati,Air Conditioners,Express,Air,0,2014,1,19
India,Eastern,Bihar,Gaya,Air Coolers,Low,Road,4,2014,1,71
India,Northern,Jammu and Kashmir,Jammu,Water Dispensers,Low,Road,4,2014,1,50
India,Southern,Andhra Pradesh,Tirupati,Air Conditioners,Low,Road,1,2014,1,9
India,Central,Chhattisgarh,Raipur,Air Conditioners,Medium,Rail,1,2014,1,80
India,Central,Madhya Pradesh,Indore,Air Conditioners,High,Air,2,2014,1,21
India,Southern,Tamil Nadu,Coimbatore,Air Coolers,Low,Road,5,2014,1,81
India,Eastern,Bihar,Patna,Air Purifiers,High,Air,0,2014,1,26
India,Eastern,Jharkhand,Dhanbad,Refrigerators,Express,Air,1,2014,1,23
India,Western,Gujarat,Surat,Refrigerators,Medium,Rail,3,2014,1,31
India,Northern,Haryana,Gurgaon,Air Coolers,High,Air,2,2014,1,39
India,Northern,Rajasthan,Bikaner,Refrigerators,Express,Air,1,2014,1,38
India,Southern,Karnataka,Bengaluru,Refrigerators,Express,Air,1,2014,2,79
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,High,Air,1,2014,2,77
India,Southern,Karnataka,Belgaum,Refrigerators,High,Air,4,2014,2,84
India,Central,Chhattisgarh,Bilaspur,Air Conditioners,Express,Air,2,2014,2,48
India,Central,Chhattisgarh,Bilaspur,Water Dispensers,Express,Air,0,2014,2,60
India,Southern,Karnataka,Mangalore,Air Coolers,Low,Road,4,2014,2,43
India,Eastern,Jharkhand,Ranchi,Air Coolers,Medium,Rail,1,2014,2,82
India,Eastern,Bihar,Bhagalpur,Air Coolers,Medium,Rail,5,2014,2,82
India,Central,Chhattisgarh,Bilaspur,Air Conditioners,Express,Air,2,2014,2,44
India,Southern,Kerala,Thrissur,Refrigerators,Low,Road,1,2014,2,59
India,Western,Gujarat,Surat,Refrigerators,Express,Air,4,2014,2,68
India,Eastern,West Bengal,Kolkata,Air Coolers,Medium,Rail,0,2014,2,7
India,Central,Madhya Pradesh,Indore,Air Conditioners,High,Air,2,2014,2,11
India,Eastern,Jharkhand,Ranchi,Air Coolers,Low,Road,0,2014,2,82
India,Western,Maharashtra,Nashik,Air Conditioners,Medium,Rail,4,2014,2,54
India,Northern,Punjab,Ludhiana,Water Dispensers,Medium,Rail,4,2014,2,52
India,Eastern,Jharkhand,Jamshedpur,Air Coolers,Medium,Rail,1,2014,2,79
India,Northern,Punjab,Patiala ,Air Conditioners,Express,Air,4,2014,2,26
India,Central,Madhya Pradesh,Indore,Air Conditioners,Medium,Rail,4,2014,2,54
India,Central,Madhya Pradesh,Jabalpur,Refrigerators,Medium,Rail,5,2014,2,85
India,Southern,Karnataka,Mysore,Air Coolers,High,Air,3,2014,2,43
India,Central,Uttar Pradesh,Noida,Air Coolers,Low,Road,3,2014,2,28
India,Northern,Haryana,Sonipat,Air Conditioners,Low,Road,2,2014,2,57
India,Northern,Delhi,New Delhi,Air Conditioners,Express,Air,1,2014,2,46
India,North-Eastern,Tripura,Agartala,Air Conditioners,High,Air,0,2014,2,65
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,High,Air,1,2014,2,55
India,Central,Uttar Pradesh,Varanasi,Air Conditioners,Medium,Rail,0,2014,2,71
India,Western,Gujarat,Surat,Refrigerators,Low,Road,3,2014,2,43
India,Central,Chhattisgarh,Bilaspur,Air Conditioners,Medium,Rail,1,2014,2,5
India,Southern,Karnataka,Belgaum,Air Coolers,Low,Road,1,2014,2,85
India,Southern,Kerala,Thrissur,Air Coolers,Medium,Rail,4,2014,2,65
India,Eastern,Bihar,Bhagalpur,Refrigerators,Express,Air,0,2014,2,59
India,Southern,Kerala,Thrissur,Air Conditioners,Express,Air,5,2014,2,85
India,Eastern,Bihar,Darbhanga ,Refrigerators,Low,Road,0,2014,2,65
India,Central,Madhya Pradesh,Indore,Refrigerators,Medium,Rail,4,2014,2,73
India,Northern,Punjab,Jalandhar,Refrigerators,Low,Road,2,2014,2,24
India,Southern,Kerala,Thrissur,Air Coolers,High,Air,3,2014,2,26
India,Central,Chhattisgarh,Bilaspur,Air Conditioners,Low,Road,3,2014,2,6
India,Eastern,Jharkhand,Jamshedpur,Air Coolers,High,Air,3,2014,2,49
India,Eastern,West Bengal,Durgapur,Refrigerators,Express,Air,4,2014,2,82
India,Central,Uttar Pradesh,Varanasi,Air Coolers,Medium,Rail,5,2014,2,63
India,Southern,Tamil Nadu,Vellore,Water Dispensers,Medium,Rail,1,2014,2,50
India,Central,Uttarakhand,Roorkee,Refrigerators,High,Air,5,2014,2,69
India,Southern,Kerala,Thrissur,Refrigerators,Low,Road,0,2014,2,14
India,Central,Uttarakhand,Roorkee,Air Conditioners,High,Air,0,2014,2,71
India,North-Eastern,Assam,Guwahati,Air Conditioners,Low,Road,0,2014,2,67
India,Western,Maharashtra,Pune,Air Coolers,Low,Road,1,2014,2,4
India,Western,Maharashtra,Aurangabad ,Air Conditioners,Express,Air,0,2014,2,25
India,Western,Dadra and Nagar Haveli and Daman and Diu,Daman,Air Conditioners,Medium,Rail,4,2014,2,20
India,Central,Uttar Pradesh,Lucknow,Water Dispensers,Express,Air,2,2014,2,9
India,North-Eastern,Manipur,Imphal,Water Dispensers,Express,Air,0,2014,2,65
India,Southern,Kerala,Kochi,Air Coolers,Low,Road,5,2014,2,18
India,North-Eastern,Assam,Dispur,Air Conditioners,Medium,Rail,5,2014,2,60
India,Eastern,Bihar,Darbhanga ,Air Coolers,Express,Air,4,2014,2,71
India,Northern,Punjab,Ludhiana,Air Conditioners,High,Air,1,2014,2,85
India,Western,Maharashtra,Solapur,Air Coolers,Low,Road,2,2014,2,56
India,Northern,Haryana,Gurgaon,Refrigerators,Medium,Rail,4,2014,2,65
India,Western,Gujarat,Vadodara,Air Coolers,Low,Road,1,2014,2,66
India,Central,Madhya Pradesh,Jabalpur,Air Conditioners,Express,Air,5,2014,2,49
India,Northern,Haryana,Sonipat,Air Conditioners,Express,Air,5,2014,2,54
India,Central,Madhya Pradesh,Indore,Air Purifiers,Low,Road,4,2014,2,17
India,North-Eastern,Arunachal Pradesh,Tawang,Air Coolers,Medium,Rail,3,2014,2,76
India,Western,Maharashtra,Nashik,Refrigerators,Low,Road,3,2014,2,84
India,North-Eastern,Assam,Guwahati,Refrigerators,High,Air,0,2014,2,68
India,Northern,Ladakh,Leh,Air Conditioners,Medium,Rail,0,2014,2,41
India,Northern,Rajasthan,Jaipur,Refrigerators,Low,Road,5,2014,2,33
India,Southern,Karnataka,Mysore,Water Dispensers,Express,Air,4,2014,2,32
India,Northern,Haryana,Sonipat,Air Coolers,Express,Air,0,2014,2,14
India,Northern,Jammu and Kashmir,Jammu,Air Coolers,Express,Air,4,2014,2,4
India,North-Eastern,Arunachal Pradesh,Tawang,Refrigerators,Low,Road,0,2014,2,10
India,Eastern,Odisha,Cuttack,Air Coolers,Low,Road,1,2014,2,7
India,Central,Madhya Pradesh,Indore,Refrigerators,Express,Air,5,2014,2,85
India,Eastern,West Bengal,Durgapur,Air Conditioners,Express,Air,5,2014,2,66
India,Western,Maharashtra,Solapur,Refrigerators,Medium,Rail,4,2014,3,61
India,Northern,Rajasthan,Ajmer,Water Dispensers,Medium,Rail,4,2014,3,42
India,Western,Goa,Panjim,Water Dispensers,Medium,Rail,1,2014,3,85
India,Northern,Chandigarh,Chandigarh,Air Conditioners,Low,Road,2,2014,3,51
India,Southern,Tamil Nadu,Coimbatore,Air Conditioners,High,Air,0,2014,3,48
India,Eastern,Odisha,Puri ,Air Conditioners,Express,Air,0,2014,3,15
India,Central,Uttarakhand,Dehradun,Water Dispensers,Express,Air,3,2014,3,23
India,Northern,Rajasthan,Jodhpur,Refrigerators,High,Air,1,2014,3,40
India,North-Eastern,Tripura,Agartala,Refrigerators,Express,Air,3,2014,3,25
India,Central,Uttarakhand,Haridwar,Air Coolers,Medium,Rail,1,2014,3,4
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Conditioners,High,Air,5,2014,3,9
India,Central,Uttar Pradesh,Kanpur,Air Conditioners,Medium,Rail,2,2014,3,82
India,Northern,Himachal Pradesh,Shimla,Air Coolers,Low,Road,2,2014,3,16
India,Southern,Andaman and Nicobar Islands,Port Blair,Air Purifiers,Medium,Rail,4,2014,3,70
